"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar","Null"
"12/23/2016","-60.3125","-38.872501373291","4","38.377","20.94","0.0223159788","3.0108903937109","0.389642212370395","31.7218839336",
"12/24/2016","-60.3125","-38.872501373291","4","35.133","18.192","0.0583648704","4.88483327613125","0.483504432333673","33.3196794252",
"12/25/2016","-60.3125","-38.872501373291","4","36.893","17.867","1.115798688","4.4184727327602","0.602507416731107","27.0468412488",
"12/26/2016","-60.3125","-38.872501373291","4","30.186","18.171","0","5.3924580330595","0.437288445868608","34.6766042664",
"12/27/2016","-60.3125","-38.872501373291","4","26.336","16.441","0.0017166132","5.44154663015204","0.347033888603025","34.7124030876",
"12/28/2016","-60.3125","-38.872501373291","4","36.785","15.476","0","4.80530529536028","0.355003555527759","34.592276592",
"12/29/2016","-60.3125","-38.872501373291","4","38.456","16.934","0","5.38710634183419","0.220400025023639","34.8512856732",
"12/30/2016","-60.3125","-38.872501373291","4","30.106","18.149","0","6.27202531576008","0.231147149961061","34.5265066584",
"12/31/2016","-60.3125","-38.872501373291","4","27.969","11.856","0","3.90545599034613","0.364100681657302","34.5470250528",
"1/1/2017","-60.3125","-38.872501373291","4","17.407","9.97699999999998","2.47879008","6.74043165830462","0.608946660050191","21.081467751624",
"1/2/2017","-60.3125","-38.872501373291","4","23.877","7.19200000000001","0","2.85091906157786","0.491967247770438","34.674331897152",
"1/3/2017","-60.3125","-38.872501373291","4","34.377","15.696","0","6.22148249464413","0.354715891325399","33.878760087852",
"1/4/2017","-60.3125","-38.872501373291","4","36.436","21.104","0.1562121864","4.27585364251915","0.31357982071848","30.353458031964",
"1/5/2017","-60.3125","-38.872501373291","4","28.181","18.281","0.21972672","3.76858858632379","0.526169625438131","31.400884694484",
"1/6/2017","-60.3125","-38.872501373291","4","38.18","17.919","0","6.25052843858902","0.317950189110933","33.958671098328",
"1/7/2017","-60.3125","-38.872501373291","4","29.721","16.628","0","6.61275090225045","0.279973367556385","34.28792234694",
"1/8/2017","-60.3125","-38.872501373291","4","26.655","16.021","0","5.50548734391212","0.320326550419759","34.136192684772",
"1/9/2017","-60.3125","-38.872501373291","4","37.147","14.974","0","4.05232373398129","0.318003915438685","33.856568356176",
"1/10/2017","-60.3125","-38.872501373291","4","41.414","21.821","0","3.10304815850772","0.257988354281785","28.324392964164",
"1/11/2017","-60.3125","-38.872501373291","4","39.606","26.827","0.089264196","6.13490945795259","0.232389855016286","32.284003636512",
"1/12/2017","-60.3125","-38.872501373291","4","37.613","18.575","0.0738144","4.44948917260901","0.352565802927917","24.333908285304",
"1/13/2017","-60.3125","-38.872501373291","4","24.443","17.102","0.9106631892","4.76941328488836","0.754127854798824","18.05226062274",
"1/14/2017","-60.3125","-38.872501373291","4","26.373","16.476","0.0120162924","4.61646172693729","0.691660824044257","28.63125795492",
"1/15/2017","-60.3125","-38.872501373291","4","38.206","17.452","0.516700944","3.25971875497516","0.4948351495696","25.543689560748",
"1/16/2017","-60.3125","-38.872501373291","4","35.415","20.202","0.0326156688","3.59229097697661","0.343560770779812","31.80610497798",
"1/17/2017","-60.3125","-38.872501373291","4","20.493","12.192","1.7286292944","4.35621412648675","0.772302763902683","12.833310351348",
"1/18/2017","-60.3125","-38.872501373291","4","25.043","10.215","0","3.14876508011647","0.653866456984698","22.6898222517",
"1/19/2017","-60.3125","-38.872501373291","4","21.203","10.562","0","3.72809264155758","0.638293547317071","32.9548353516",
"1/20/2017","-60.3125","-38.872501373291","4","27.044","10.576","0","3.96110486587331","0.578757045151446","32.996287305396",
"1/21/2017","-60.3125","-38.872501373291","4","32.005","16.708","0","4.12067024010622","0.436424420511527","27.78070502736",
"1/22/2017","-60.3125","-38.872501373291","4","36.439","19.418","0.0017166132","3.99776382192978","0.372402671850661","29.520238492152",
"1/23/2017","-60.3125","-38.872501373291","4","41.337","19.305","2.2899631752","4.05623615571474","0.366078379577382","23.4084099497076",
"1/24/2017","-60.3125","-38.872501373291","4","19.002","14.506","1.615333086","4.61528390828463","0.756508627570452","4.8460619468916",
"1/25/2017","-60.3125","-38.872501373291","4","20.116","12.981","1.7457967728","5.18085012657998","0.525002047681554","20.477186743788",
"1/26/2017","-60.3125","-38.872501373291","4","30.731","13.958","0","3.64281836536912","0.288866350593063","32.342905649484",
"1/27/2017","-60.3125","-38.872501373291","4","34.002","19.479","0","4.22312400179454","0.305603282131926","32.048910585648",
"1/28/2017","-60.3125","-38.872501373291","4","35.868","19.181","0","3.93849653629236","0.402286613941117","30.9589114342464",
"1/29/2017","-60.3125","-38.872501373291","4","31.527","16.576","0.0257491944","2.14564467915286","0.487976230168912","20.455825284",
"1/30/2017","-60.3125","-38.872501373291","4","31.891","21.425","0","3.78107362655321","0.419017332468481","31.047712427124",
"1/31/2017","-60.3125","-38.872501373291","4","42.396","21.041","0","3.39832573219679","0.33804342080457","26.386072596216",
"2/1/2017","-60.3125","-38.872501373291","4","32.819","18.536","0","6.91548971055127","0.33997159621394","30.991764545496",
"2/2/2017","-60.3125","-38.872501373291","4","24.457","15.243","0","4.19092755808599","0.423546356744249","29.8073606338332",
"2/3/2017","-60.3125","-38.872501373291","4","32.142","12.738","0","3.04219501547129","0.317388204094035","31.234063045212",
"2/4/2017","-60.3125","-38.872501373291","4","34.387","18.259","0.1407623328","5.84152983519482","0.34618553394327","28.558414115604",
"2/5/2017","-60.3125","-38.872501373291","4","30.184","17.939","0.0205993656","3.59865189095484","0.605912022486322","27.567349618716",
"2/6/2017","-60.3125","-38.872501373291","4","39.726","21.604","0","4.0541858228918","0.229916608954912","30.305735992944",
"2/7/2017","-60.3125","-38.872501373291","4","38.799","25.084","0","4.31468315860849","0.195957134207058","24.82148750526",
"2/8/2017","-60.3125","-38.872501373291","4","37.465","23.323","0","4.5195601514636","0.287295704515091","27.668626579944",
"2/9/2017","-60.3125","-38.872501373291","4","37.807","22.882","0","4.28645197239871","0.304957125566813","26.3834562601404",
"2/10/2017","-60.3125","-38.872501373291","4","41.357","23.614","2.13546852","3.37435106276597","0.314191562376855","19.3527449665092",
"2/11/2017","-60.3125","-38.872501373291","4","35.245","22.108","0","3.77625626036971","0.313834069546231","29.725001377524",
"2/12/2017","-60.3125","-38.872501373291","4","29.984","16.985","0","5.16321332868952","0.309940146863173","27.8654872555116",
"2/13/2017","-60.3125","-38.872501373291","4","28.807","14.509","0","4.30683766181224","0.43002806743731","29.866300819308",
"2/14/2017","-60.3125","-38.872501373291","4","34.371","14.237","0","4.34077135490654","0.371427745111061","29.806112303028",
"2/15/2017","-60.3125","-38.872501373291","4","38.78","23.556","0","4.9856766786762","0.205180618684231","27.326485171404",
"2/16/2017","-60.3125","-38.872501373291","4","39.604","21.057","0.1287459972","4.35278052278335","0.251058066589733","20.257553570436",
"2/17/2017","-60.3125","-38.872501373291","4","22.437","10.356","0.078964236","4.15711413547657","0.505811239710391","9.4177950078384",
"2/18/2017","-60.3125","-38.872501373291","4","25.829","11.239","0","3.7568588990258","0.423395621965193","29.679927078528",
"2/19/2017","-60.3125","-38.872501373291","4","31.924","13.935","0","4.01064988597973","0.303169773518289","28.547681705496",
"2/20/2017","-60.3125","-38.872501373291","4","32.943","16.945","0","4.1187949497964","0.279300368196234","28.874593991268",
"2/21/2017","-60.3125","-38.872501373291","4","30.724","17.459","0","4.58437032373569","0.344403158454773","28.4097659874444",
"2/22/2017","-60.3125","-38.872501373291","4","33.437","19.101","0","5.51448328144733","0.258115931232604","25.8396589850832",
"2/23/2017","-60.3125","-38.872501373291","4","29.245","20.248","6.100846632","5.88346536717103","0.520984854147421","13.515603396444",
"2/24/2017","-60.3125","-38.872501373291","4","25.539","16.052","3.3027670512","6.15022556308202","0.627078047249018","20.2816268417196",
"2/25/2017","-60.3125","-38.872501373291","4","15.967","13.819","7.93933596","7.28836704977503","0.771624398425927","5.454080160156",
"2/26/2017","-60.3125","-38.872501373291","4","18.769","11.192","2.046204","4.67027519303641","0.67377667343472","15.326135149698",
"2/27/2017","-60.3125","-38.872501373291","4","26.491","10.283","0","4.34106001384928","0.544596503861764","27.6054248354472",
"2/28/2017","-60.3125","-38.872501373291","4","27.209","13.925","0","5.32977516466138","0.481454969845586","14.8388447303424",
"3/1/2017","-60.3125","-38.872501373291","4","19.34","13.998","31.6337661","4.9212291810099","0.721546073252486","1.65168177439752",
"3/2/2017","-60.3125","-38.872501373291","4","16.201","15.348","47.58799356","5.84465679317035","0.903015936048046","2.23536718395",
"3/3/2017","-60.3125","-38.872501373291","4","15.851","14.054","7.87239144","5.81797638965154","0.824192147155292","6.5270421448344",
"3/4/2017","-60.3125","-38.872501373291","4","19.714","12.228","1.39903938","3.42748770230202","0.759641346542352","14.922121762656",
"3/5/2017","-60.3125","-38.872501373291","4","28.227","11.651","0","2.2750567697971","0.570518621055117","25.88970930444",
"3/6/2017","-60.3125","-38.872501373291","4","23.693","12.304","0.0034332264","5.12402751133633","0.432237203895032","26.0875374574712",
"3/7/2017","-60.3125","-38.872501373291","4","24.219","12.561","0","3.31607112817103","0.43256618400888","25.7437673080956",
"3/8/2017","-60.3125","-38.872501373291","4","30.67","13.958","0","2.59483298931657","0.375783128241624","25.527302797464",
"3/9/2017","-60.3125","-38.872501373291","4","31.495","19.783","0","4.51097133321623","0.408503670716176","24.729171929604",
"3/10/2017","-60.3125","-38.872501373291","4","20.853","10.72","0","5.97398591956973","0.479883850828609","25.5045274689384",
"3/11/2017","-60.3125","-38.872501373291","4","21.816","12.167","0","5.38531915485557","0.485736749139454","19.1302560543168",
"3/12/2017","-60.3125","-38.872501373291","4","20.958","10.034","0.3004072812","4.53696397083407","0.52774035191129","23.412794052186",
"3/13/2017","-60.3125","-38.872501373291","4","14.577","9.846","5.28545376","4.35184601348529","0.704557794860874","15.69254425812",
"3/14/2017","-60.3125","-38.872501373291","4","14.045","7.98599999999999","6.90079194","2.07124878147637","0.816622997296634","16.7565126541824",
"3/15/2017","-60.3125","-38.872501373291","4","13.725","7.32799999999997","10.58465088","2.04322900134085","0.885194779116388","13.6646290516896",
"3/16/2017","-60.3125","-38.872501373291","4","19.772","6.65899999999999","0","2.58453799274683","0.662030141979337","24.0876350998308",
"3/17/2017","-60.3125","-38.872501373291","4","21.791","8.072","0","3.50715838897662","0.619619366413398","22.4803426304556",
"3/18/2017","-60.3125","-38.872501373291","4","21.178","9.72300000000001","0","4.29483513258231","0.515405082280712","21.9199595444316",
"3/19/2017","-60.3125","-38.872501373291","4","21.222","12.577","0.0034332264","4.47180765624596","0.65195391228451","13.030708241484",
"3/20/2017","-60.3125","-38.872501373291","4","28.077","13.374","0","3.27991458911094","0.615368312288468","21.84979589442",
"3/21/2017","-60.3125","-38.872501373291","4","19.881","14.2","0.133895988","5.77891561266718","0.57133350748678","17.31015841482",
"3/22/2017","-60.3125","-38.872501373291","4","24.507","11.362","0.0017166132","4.30530671853286","0.301983662174493","22.7983029597432",
"3/23/2017","-60.3125","-38.872501373291","4","21.51","11.097","0","2.99350092215311","0.657517486469921","21.7334205664524",
"3/24/2017","-60.3125","-38.872501373291","4","29.045","13.025","1.1552795064","4.81583097252845","0.580564132042466","15.8120101839838",
"3/25/2017","-60.3125","-38.872501373291","4","21.537","12.939","0.59051484","4.16346024316913","0.666409626114817","21.4955987006722",
"3/26/2017","-60.3125","-38.872501373291","4","26.777","9.36099999999999","0","2.30330693301924","0.528969423239332","21.3867371073348",
"3/27/2017","-60.3125","-38.872501373291","4","27.163","15.074","0","3.193175516268","0.339881732959367","20.4631435435824",
"3/28/2017","-60.3125","-38.872501373291","4","31.363","17.001","0","3.41879649875504","0.35183277938226","17.0887571676072",
"3/29/2017","-60.3125","-38.872501373291","4","30.564","15.621","0","2.63320875628884","0.370855702548012","20.378669810526",
"3/30/2017","-60.3125","-38.872501373291","4","29.695","17.992","1.27716048","4.31415694202832","0.51228889872092","16.297929357264",
"3/31/2017","-60.3125","-38.872501373291","4","17.849","14.411","8.291243844","5.72198627765393","0.849234255391856","1.6324468400556",
"4/1/2017","-60.3125","-38.872501373291","4","16.064","14.062","23.006064924","5.82073630401572","0.882697415824801","2.0018367964368",
"4/2/2017","-60.3125","-38.872501373291","4","19.507","14.975","25.13120976","5.42928593914735","0.906007430878015","6.6978691984836",
"4/3/2017","-60.3125","-38.872501373291","4","18.439","15.161","3.910448916","4.81622665289315","0.860301336561498","4.0890457151964",
"4/4/2017","-60.3125","-38.872501373291","4","19.401","14.932","0.2420424072","2.86265466278902","0.838171489608658","5.8049039485008",
"4/5/2017","-60.3125","-38.872501373291","4","21.719","12.499","0","3.86093848707215","0.716958667239409","18.9119545687476",
"4/6/2017","-60.3125","-38.872501373291","4","16.154","10.363","0.82397466","7.66547860534627","0.461432544067458","19.4168629810056",
"4/7/2017","-60.3125","-38.872501373291","4","21.067","11.529","0","3.97837736722553","0.47637036962407","18.775194296292",
"4/8/2017","-60.3125","-38.872501373291","4","23.462","10.738","0","2.04583457665145","0.569403674823305","18.3907379698272",
"4/9/2017","-60.3125","-38.872501373291","4","25.583","13.283","0","5.27072880868187","0.482178046099299","17.8623420110784",
"4/10/2017","-60.3125","-38.872501373291","4","20.251","15.329","1.191330144","6.39912457666464","0.546715773123619","7.599483656496",
"4/11/2017","-60.3125","-38.872501373291","4","18.973","12.478","1.8230389848","4.75046407226161","0.750289966101169","12.805923408336",
"4/12/2017","-60.3125","-38.872501373291","4","14.64","9.52499999999998","3.055572432","7.08585628649721","0.588756377180058","16.9136561751012",
"4/13/2017","-60.3125","-38.872501373291","4","17.097","7.745","0.0137329056","6.16942570553092","0.468268098063195","17.549505667116",
"4/14/2017","-60.3125","-38.872501373291","4","21.067","11.591","0","5.90449897378715","0.484256781536039","16.955305325208",
"4/15/2017","-60.3125","-38.872501373291","4","18.937","9.44099999999997","0","4.33790723872328","0.710018632922058","16.290818763336",
"4/16/2017","-60.3125","-38.872501373291","4","22.693","8.25099999999998","0","2.79213660578297","0.706270501932767","16.649838970272",
"4/17/2017","-60.3125","-38.872501373291","4","27.928","15.224","0","4.00819878772111","0.515370216027952","14.4020171598952",
"4/18/2017","-60.3125","-38.872501373291","4","30.862","17.231","0","2.80622344893098","0.550798518206521","15.858613284552",
"4/19/2017","-60.3125","-38.872501373291","4","31.78","18.745","0","2.9627095295283","0.470134607098742","16.0315977442284",
"4/20/2017","-60.3125","-38.872501373291","4","29.084","16.988","0","3.97626176448085","0.384374785384577","16.3015892763624",
"4/21/2017","-60.3125","-38.872501373291","4","28.132","16.363","0","4.9169641482178","0.453804783757286","15.789572765388",
"4/22/2017","-60.3125","-38.872501373291","4","29.084","16.499","0","4.04705668837374","0.533532712010836","15.3235459359144",
"4/23/2017","-60.3125","-38.872501373291","4","27.437","15.842","0","3.18359495398271","0.539692005137806","14.43144864006",
"4/24/2017","-60.3125","-38.872501373291","4","28.04","16.355","0","4.0926477205383","0.590847674560143","14.409020288412",
"4/25/2017","-60.3125","-38.872501373291","4","27.081","16.945","0.005149836","3.75320287899564","0.700459738947055","13.159259660628",
"4/26/2017","-60.3125","-38.872501373291","4","23.538","17.411","0.3810883248","3.45174404620916","0.802789264763396","9.7695237410676",
"4/27/2017","-60.3125","-38.872501373291","4","22.92","15.181","0.03776544","3.44117070505592","0.72796348995611","9.357271381728",
"4/28/2017","-60.3125","-38.872501373291","4","19.996","15.611","2.396393424","2.4247893581298","0.821039433398976","8.808949263888",
"4/29/2017","-60.3125","-38.872501373291","4","19.156","12.606","0.2986907904","2.36922887923727","0.830790659564011","6.9378801812784",
"4/30/2017","-60.3125","-38.872501373291","4","25.932","13.321","0.0034332264","2.85327415901123","0.635783022024238","13.702364619984",
"5/1/2017","-60.3125","-38.872501373291","4","23.994","15.06","0.971603568","4.53405476225457","0.706251509312457","10.379255451264",
"5/2/2017","-60.3125","-38.872501373291","4","19.618","13.84","0.078964236","3.50845815715276","0.795607512185395","10.14476091066",
"5/3/2017","-60.3125","-38.872501373291","4","17.862","11.43","0.1750945896","2.02426256398215","0.72380635263661","9.2898991296468",
"5/4/2017","-60.3125","-38.872501373291","4","19.444","12.319","0.1785279672","6.25133932084925","0.577466602385797","10.38750556824",
"5/5/2017","-60.3125","-38.872501373291","4","18.879","11.38","0","3.68395264874823","0.465621228248255","13.2198627114144",
"5/6/2017","-60.3125","-38.872501373291","4","17.425","12.103","0.8892058104","7.70107686264418","0.55698625582168","9.724690590462",
"5/7/2017","-60.3125","-38.872501373291","4","19.068","8.78899999999999","0","6.75110101664111","0.326795439438456","12.659584848984",
"5/8/2017","-60.3125","-38.872501373291","4","23.61","15.7","0","7.40458297913433","0.343226460170053","12.4766281778868",
"5/9/2017","-60.3125","-38.872501373291","4","25.317","14.333","0","3.80824950250972","0.452548356164313","12.288339809622",
"5/10/2017","-60.3125","-38.872501373291","4","25.476","15.748","0","5.10065874176969","0.590082723448338","8.586564453072",
"5/11/2017","-60.3125","-38.872501373291","4","17.941","9.52600000000001","0","5.20209076341071","0.460335984806196","12.4659950721264",
"5/12/2017","-60.3125","-38.872501373291","4","18.488","11.398","0","4.88382253464815","0.444565793778297","12.379947122808",
"5/13/2017","-60.3125","-38.872501373291","4","17.318","10.031","0","4.94163288199159","0.370534790602563","12.1200145083",
"5/14/2017","-60.3125","-38.872501373291","4","13.572","7.88499999999999","0.02059938","5.81729869746678","0.453061597540276","11.983135881348",
"5/15/2017","-60.3125","-38.872501373291","4","10.163","3.57600000000002","3.7490832","9.79649933604705","0.533151176326276","9.555693975612",
"5/16/2017","-60.3125","-38.872501373291","4","12.829","5.279","1.750946256","6.13833384134038","0.614293087089408","10.8535141767744",
"5/17/2017","-60.3125","-38.872501373291","4","16.951","6.55000000000001","0","4.00853116748807","0.455672176966436","11.7482554547424",
"5/18/2017","-60.3125","-38.872501373291","4","15.497","7.5","0","4.40178851425563","0.478195811870277","6.407532514296",
"5/19/2017","-60.3125","-38.872501373291","4","10.293","8.48599999999999","0.8222579136","2.87482371082792","0.810239172556009","3.387439159416",
"5/20/2017","-60.3125","-38.872501373291","4","16.588","6.42500000000001","0","3.49881731962093","0.765826474613137","10.818555290856",
"5/21/2017","-60.3125","-38.872501373291","4","17.928","8.58499999999998","0","4.26707614745371","0.618021072200618","9.605815008768",
"5/22/2017","-60.3125","-38.872501373291","4","18.473","8.65300000000002","0","3.63647638945709","0.524058471934065","10.8680352757272",
"5/23/2017","-60.3125","-38.872501373291","4","21.154","10.193","0","6.66872975411008","0.472411148964642","10.298828722626",
"5/24/2017","-60.3125","-38.872501373291","4","18.002","5.07600000000002","0.0223159788","5.38183728947706","0.584619666426789","9.054958887972",
"5/25/2017","-60.3125","-38.872501373291","4","19.381","5.96199999999999","0","5.50265201115938","0.608614770268971","10.155709265616",
"5/26/2017","-60.3125","-38.872501373291","4","20.305","13.197","0","6.36998848686007","0.47790592615574","10.069802765964",
"5/27/2017","-60.3125","-38.872501373291","4","18.78","9.32499999999999","0","4.3239020439962","0.53351123859937","6.15482967762",
"5/28/2017","-60.3125","-38.872501373291","4","16.364","12.439","3.4778587176","5.08159110961472","0.70766742963579","2.7612540699948",
"5/29/2017","-60.3125","-38.872501373291","4","14.538","10.162","0","7.57525312160668","0.486862973904407","9.865671322752",
"5/30/2017","-60.3125","-38.872501373291","4","18.865","8.61399999999998","0","7.68296012256705","0.415222056944115","9.50070519576",
"5/31/2017","-60.3125","-38.872501373291","4","18.358","14.32","0.4051208664","6.99590955523941","0.370592954846435","2.801414275236",
"6/1/2017","-60.3125","-38.872501373291","4","20.393","12.685","0.03948228","8.55983859117604","0.391842246547251","7.442273060154",
"6/2/2017","-60.3125","-38.872501373291","4","15.598","10.632","0.16479486","6.75313137505013","0.519148548881202","8.900397160632",
"6/3/2017","-60.3125","-38.872501373291","4","17.75","9.16500000000002","0","5.33719089683915","0.595283021837155","7.737045473988",
"6/4/2017","-60.3125","-38.872501373291","4","16.401","8.92599999999999","0","6.95910642506794","0.561205206415305","8.6920529861232",
"6/5/2017","-60.3125","-38.872501373291","4","17.769","10.534","0.8651734956","10.5695545983918","0.527399892840472","6.0483603728916",
"6/6/2017","-60.3125","-38.872501373291","4","14.724","7.62099999999998","0.571632066","6.03993431321832","0.570314642738385","9.274769644752",
"6/7/2017","-60.3125","-38.872501373291","4","16.035","9.39400000000001","0","8.44259456498811","0.353994323155177","9.049848323292",
"6/8/2017","-60.3125","-38.872501373291","4","16.383","6.57900000000001","0","4.35616693362303","0.341784259681185","9.014349803796",
"6/9/2017","-60.3125","-38.872501373291","4","17.837","7.47399999999999","0","5.26870580316097","0.3797676926731","9.4653442757304",
"6/10/2017","-60.3125","-38.872501373291","4","20.989","9.71899999999999","0","5.57901892261135","0.286021170388326","9.0641260552896",
"6/11/2017","-60.3125","-38.872501373291","4","24.726","10.421","0","5.06420931532109","0.486655354264386","9.0980084390544",
"6/12/2017","-60.3125","-38.872501373291","4","17.852","10.055","0","4.16081027951788","0.523292773569242","8.8718532520752",
"6/13/2017","-60.3125","-38.872501373291","4","14.994","7.661","0","4.93289535033781","0.63895275972601","8.524973050344",
"6/14/2017","-60.3125","-38.872501373291","4","11.975","6.33499999999998","0","4.4804595920888","0.550707866385247","9.265434687792",
"6/15/2017","-60.3125","-38.872501373291","4","15.929","7.197","0.252342072","8.58457846262699","0.533019294827716","4.350389991804",
"6/16/2017","-60.3125","-38.872501373291","4","14.983","5.42200000000003","0.0205993512","7.52741158685267","0.458740908949319","9.355585401288",
"6/17/2017","-60.3125","-38.872501373291","4","14.732","4.368","0","6.28899556920181","0.262782384217034","9.5976884856672",
"6/18/2017","-60.3125","-38.872501373291","4","11.994","5.48000000000002","0","9.46466281144198","0.379573738725866","8.4882140921592",
"6/19/2017","-60.3125","-38.872501373291","4","11.084","2.02800000000002","0","6.67361636126167","0.321373891104599","9.548885120616",
"6/20/2017","-60.3125","-38.872501373291","4","15.576","5.755","0","8.20960491942777","0.258773709604539","9.4963263800616",
"6/21/2017","-60.3125","-38.872501373291","4","15.555","9.33699999999999","0","8.68497589461152","0.352232268237381","8.47669403143332",
"6/22/2017","-60.3125","-38.872501373291","4","12.198","4.92099999999999","0","6.51898642993871","0.510917328357004","9.2820164230764",
"6/23/2017","-60.3125","-38.872501373291","4","13.969","4.25299999999999","0","4.88417763287987","0.436610216785605","9.2829894818904",
"6/24/2017","-60.3125","-38.872501373291","4","16.62","5.892","0.0008583084","3.97008305460658","0.509755139807521","8.567048541204",
"6/25/2017","-60.3125","-38.872501373291","4","17.871","6.62900000000002","0","5.16295482869629","0.390138700177474","9.1009495352448",
"6/26/2017","-60.3125","-38.872501373291","4","17.832","7.67700000000002","0","5.19539241201916","0.49110192545589","8.8092135765",
"6/27/2017","-60.3125","-38.872501373291","4","19.98","10.012","0","6.35935580237739","0.41504700857715","5.064556061088",
"6/28/2017","-60.3125","-38.872501373291","4","18.834","10.658","0","5.11949228034866","0.445623511978148","6.230832615504",
"6/29/2017","-60.3125","-38.872501373291","4","12.961","8.387","0","7.44168438905401","0.432071516166082","9.14755454400312",
"6/30/2017","-60.3125","-38.872501373291","4","10.246","3.70800000000003","0","5.18444047791568","0.410099016809443","9.556839640152",
"7/1/2017","-60.3125","-38.872501373291","4","16.84","4.28800000000001","0","6.14914929563894","0.476313848815851","8.94145078962",
"7/2/2017","-60.3125","-38.872501373291","4","20.694","12.416","0","8.08549894213391","0.3734784287135","9.1930183045704",
"7/3/2017","-60.3125","-38.872501373291","4","18.32","7.90499999999997","0","3.70060796562908","0.426604459274877","8.24779278840456",
"7/4/2017","-60.3125","-38.872501373291","4","16.879","5.04199999999997","0","3.4950800564942","0.531532369309763","8.97009431515092",
"7/5/2017","-60.3125","-38.872501373291","4","12.604","7.625","9.6508048464","4.55887853395665","0.732337844228609","2.6823011285232",
"7/6/2017","-60.3125","-38.872501373291","4","9.29599999999999","8.39400000000001","12.19139064","6.88593115261583","0.863172458570843","1.0361069400672",
"7/7/2017","-60.3125","-38.872501373291","4","9.23599999999999","4.33100000000002","0.87890616","4.18606180468925","0.828328674125661","9.540425703132",
"7/8/2017","-60.3125","-38.872501373291","4","12.341","2.44600000000003","0.0017166132","4.80306136565947","0.596446349989636","10.0376102280132",
"7/9/2017","-60.3125","-38.872501373291","4","8.54899999999998","5.714","4.5799262928","6.87582419201247","0.744292019879578","2.409679694412",
"7/10/2017","-60.3125","-38.872501373291","4","14.863","3.75299999999999","0","3.65771895548599","0.807459432465734","9.068600279124",
"7/11/2017","-60.3125","-38.872501373291","4","14.071","5.774","0","4.39300355590073","0.792724619772489","9.6861806364492",
"7/12/2017","-60.3125","-38.872501373291","4","16.041","8.351","0","6.12725302541036","0.586918837100062","10.06044801642",
"7/13/2017","-60.3125","-38.872501373291","4","15.553","10.527","0.2386092744","7.76272769598324","0.494293370701289","6.7733245533528",
"7/14/2017","-60.3125","-38.872501373291","4","12.047","7.18299999999999","0","6.78343446814865","0.497375289258517","10.3353770621772",
"7/15/2017","-60.3125","-38.872501373291","4","14.939","5.983","0","6.29970406809481","0.530696912765761","10.133856227664",
"7/16/2017","-60.3125","-38.872501373291","4","18.442","8.74799999999999","0","7.04114980582147","0.544191696570651","10.0554398770284",
"7/17/2017","-60.3125","-38.872501373291","4","12.318","6.548","2.29682646","4.84108038771681","0.757821479861882","2.113040245356",
"7/18/2017","-60.3125","-38.872501373291","4","7.71199999999999","3.59300000000002","3.168867672","7.2052281928148","0.772761470609164","5.679159705648",
"7/19/2017","-60.3125","-38.872501373291","4","8.048","0.637999999999977","0","8.32347807755906","0.504836004608839","11.373431377023",
"7/20/2017","-60.3125","-38.872501373291","4","7.66399999999999","2.05000000000001","1.88140896","9.26383994793523","0.680544174144872","3.9262875491952",
"7/21/2017","-60.3125","-38.872501373291","4","8.262","4.65100000000001","8.06636988","7.70211619008604","0.809586812294968","8.544281379444",
"7/22/2017","-60.3125","-38.872501373291","4","7.673","2.66300000000001","8.509257","7.67953431195623","0.873041203712699","4.0583663184132",
"7/23/2017","-60.3125","-38.872501373291","4","9.27199999999999","1.214","1.1123658864","6.5898639732025","0.740116361501451","5.864530460616",
"7/24/2017","-60.3125","-38.872501373291","4","12.854","2.27499999999998","0.65231316","5.51006737385529","0.666087219084564","11.269807915932",
"7/25/2017","-60.3125","-38.872501373291","4","16.496","6.14999999999998","0","6.82298349421594","0.449952446674887","11.6948671891128",
"7/26/2017","-60.3125","-38.872501373291","4","15.434","6.90699999999998","0.0017166132","6.62407815398575","0.465816015102844","9.134180912646",
"7/27/2017","-60.3125","-38.872501373291","4","11.997","6.29300000000001","0","5.00667675171188","0.664271104925565","11.5088882831712",
"7/28/2017","-60.3125","-38.872501373291","4","15.784","5.95600000000002","0","3.17539092868133","0.555847556250482","11.361362989968",
"7/29/2017","-60.3125","-38.872501373291","4","17.074","6.96300000000002","0","2.65124889560804","0.57675893940972","11.7282803519304",
"7/30/2017","-60.3125","-38.872501373291","4","17.981","8.44600000000003","7.89299064","4.09589633737037","0.683264155534616","6.32172866742",
"7/31/2017","-60.3125","-38.872501373291","4","12.355","9.04700000000003","7.7573794176","4.39866784169701","0.895032827748409","4.8469553096544",
"8/1/2017","-60.3125","-38.872501373291","4","11.118","5.51799999999997","0.2197266768","5.01607211103925","0.783933786864997","12.05152008444",
"8/2/2017","-60.3125","-38.872501373291","4","9.142","4.541","0.899506224","1.80044193020957","0.847295184910651","2.30493366504",
"8/3/2017","-60.3125","-38.872501373291","4","14.135","3.80500000000001","0.058364856","4.37236401996992","0.74172234399022","8.944399566",
"8/4/2017","-60.3125","-38.872501373291","4","17.296","7.89999999999998","0.024032592","7.38550961293007","0.483723785478933","11.52850861656",
"8/5/2017","-60.3125","-38.872501373291","4","14.851","8.34100000000001","0.2643588","10.4794452103508","0.438326595056141","11.613490776",
